Month,Years,SOFR_3M_Forward,FHLB_3M_Forward,Forward_Spread_bps
244,20.333333333333332,0.04107708290535861,0.05963679852206934,185.59715616710727
245,20.416666666666668,0.04107708290535861,0.05963679852206951,185.59715616710903
246,20.5,0.04107708290535843,0.05963679852206951,185.59715616711082
247,20.583333333333332,0.04107708290535843,0.05963679852206951,185.59715616711082
248,20.666666666666668,0.04107708290535843,0.05963679852206951,185.59715616711082
249,20.75,0.04107708290535843,0.05963679852206969,185.59715616711262
250,20.833333333333332,0.04107708290535843,0.05963679852206969,185.59715616711262
251,20.916666666666668,0.04107708290535861,0.05963679852206969,185.59715616711082
252,21.0,0.04107708290535861,0.05963679852206969,185.59715616711082
253,21.083333333333332,0.04107708290535861,0.05963679852206969,185.59715616711082
254,21.166666666666668,0.04107708290535861,0.05963679852206951,185.59715616710903
255,21.25,0.04107708290535861,0.05963679852206934,185.59715616710727
256,21.333333333333332,0.04107708290535861,0.05963679852206951,185.59715616710903
257,21.416666666666668,0.04107708290535861,0.05963679852206951,185.59715616710903
258,21.5,0.04107708290535861,0.05963679852206969,185.59715616711082
259,21.583333333333332,0.04107708290535861,0.05963679852206951,185.59715616710903
260,21.666666666666668,0.04107708290535861,0.05963679852206951,185.59715616710903
261,21.75,0.04107708290535861,0.05963679852206934,185.59715616710727
262,21.833333333333332,0.04107708290535861,0.05963679852206934,185.59715616710727
263,21.916666666666668,0.04107708290535861,0.05963679852206934,185.59715616710727
264,22.0,0.04107708290535843,0.05963679852206934,185.5971561671091
265,22.083333333333332,0.04107708290535843,0.05963679852206934,185.5971561671091
266,22.166666666666668,0.041077082905358255,0.05963679852206934,185.59715616711082
267,22.25,0.041077082905358255,0.05963679852206951,185.59715616711256
268,22.333333333333332,0.041077082905358255,0.05963679852206934,185.59715616711082
269,22.416666666666668,0.04107708290535843,0.05963679852206934,185.5971561671091
270,22.5,0.04107708290535843,0.05963679852206934,185.5971561671091
271,22.583333333333332,0.04107708290535843,0.05963679852206934,185.5971561671091
272,22.666666666666668,0.04107708290535843,0.05963679852206916,185.59715616710727
273,22.75,0.041077082905358255,0.05963679852206934,185.59715616711082
274,22.833333333333332,0.04107708290535843,0.05963679852206969,185.59715616711262
275,22.916666666666668,0.041077082905358255,0.059636798522069864,185.5971561671161
276,23.0,0.04107708290535843,0.059636798522069864,185.59715616711435
277,23.083333333333332,0.04107708290535843,0.059636798522069864,185.59715616711435
278,23.166666666666668,0.04107708290535861,0.05963679852206969,185.59715616711082
279,23.25,0.04107708290535843,0.05963679852206934,185.5971561671091
280,23.333333333333332,0.04107708290535861,0.05963679852206916,185.59715616710548
281,23.416666666666668,0.04107708290535861,0.05963679852206916,185.59715616710548
282,23.5,0.04107708290535861,0.05963679852206934,185.59715616710727
283,23.583333333333332,0.04107708290535861,0.05963679852206934,185.59715616710727
284,23.666666666666668,0.04107708290535861,0.05963679852206951,185.59715616710903
285,23.75,0.04107708290535861,0.05963679852206951,185.59715616710903
286,23.833333333333332,0.04107708290535861,0.05963679852206969,185.59715616711082
287,23.916666666666668,0.04107708290535861,0.05963679852206951,185.59715616710903
288,24.0,0.04107708290535861,0.05963679852206969,185.59715616711082
289,24.083333333333332,0.04107708290535861,0.05963679852206951,185.59715616710903
290,24.166666666666668,0.04107708290535843,0.05963679852206969,185.59715616711262
291,24.25,0.041077082905358255,0.05963679852206951,185.59715616711256
292,24.333333333333332,0.041077082905358255,0.05963679852206951,185.59715616711256
293,24.416666666666668,0.041077082905358255,0.05963679852206934,185.59715616711082
294,24.5,0.041077082905358255,0.05963679852206934,185.59715616711082
295,24.583333333333332,0.041077082905358255,0.05963679852206916,185.59715616710903
296,24.666666666666668,0.04107708290535843,0.05963679852206951,185.59715616711082
297,24.75,0.04107708290535861,0.05963679852206969,185.59715616711082
298,24.833333333333332,0.04107708290535861,0.059636798522069864,185.59715616711256
299,24.916666666666668,0.04107708290535843,0.059636798522069864,185.59715616711435
300,25.0,0.04107708290535843,0.059636798522069864,185.59715616711435
